,date,location,stringency_index
2606,2022-01,Ghana,51.13903225806452
2607,2022-02,Ghana,50.79571428571428
2608,2022-03,Ghana,49.648387096774194
2609,2022-04,Ghana,47.99733333333334
2610,2022-05,Ghana,44.79
2611,2022-06,Ghana,44.104
2612,2022-07,Ghana,43.00064516129032
2613,2022-08,Ghana,41.31612903225807
2614,2022-09,Ghana,34.46142857142857
2649,2020-02,Greece,10.553999999999998
2650,2020-03,Greece,54.65806451612904
2651,2020-04,Greece,84.26
2652,2020-05,Greece,70.75935483870968
2653,2020-06,Greece,51.84866666666667
2654,2020-07,Greece,56.63
2655,2020-08,Greece,56.13677419354839
2656,2020-09,Greece,60.53833333333333
2657,2020-10,Greece,56.4341935483871
2658,2020-11,Greece,75.52233333333334
2659,2020-12,Greece,83.54387096774194
2660,2021-01,Greece,81.75354838709679
2661,2021-02,Greece,81.08464285714285
2662,2021-03,Greece,88.44
2663,2021-04,Greece,82.96199999999999
2664,2021-05,Greece,65.86258064516129
2665,2021-06,Greece,48.88966666666667
2666,2021-07,Greece,57.64612903225807
2667,2021-08,Greece,71.23838709677419
2668,2021-09,Greece,72.91066666666667
2669,2021-10,Greece,71.38451612903226
2670,2021-11,Greece,71.31233333333333
2671,2021-12,Greece,72.93193548387096
2672,2022-01,Greece,71.3967741935484
2673,2022-02,Greece,64.22607142857143
2674,2022-03,Greece,54.398387096774194
2675,2022-04,Greece,52.32966666666667
2676,2022-05,Greece,25.03774193548387
2677,2022-06,Greece,24.07
2678,2022-07,Greece,20.186774193548384
2679,2022-08,Greece,14.81
2680,2022-09,Greece,14.81
2681,2022-10,Greece,14.809999999999999
2682,2020-03,Greenland,68.749375
2683,2020-04,Greenland,73.48966666666666
2684,2020-05,Greenland,55.200967741935486
2685,2020-06,Greenland,45.61633333333334
2686,2020-07,Greenland,34.97741935483871
2687,2020-08,Greenland,31.031612903225806
2688,2020-09,Greenland,33.147999999999996
2689,2020-10,Greenland,31.48
2690,2020-11,Greenland,33.704
2691,2020-12,Greenland,35.24645161290322
2692,2021-01,Greenland,37.04
2693,2021-02,Greenland,40.806071428571435
2694,2021-03,Greenland,39.72548387096774
2695,2021-04,Greenland,38.892
2696,2021-05,Greenland,53.469032258064516
2697,2021-06,Greenland,50.93
2698,2021-07,Greenland,42.47354838709678
2699,2021-08,Greenland,39.125483870967734
2700,2021-09,Greenland,30.09
2701,2021-10,Greenland,30.09
2702,2021-11,Greenland,33.660333333333334
2703,2021-12,Greenland,38.98193548387097
2704,2022-01,Greenland,35.77322580645161
2705,2022-02,Greenland,27.827142857142857
2706,2022-03,Greenland,27.63
2707,2022-04,Greenland,27.63
2708,2022-05,Greenland,16.703870967741935
2709,2022-06,Greenland,11.109999999999998
2710,2022-07,Greenland,11.11
2711,2022-08,Greenland,11.11
2712,2022-09,Greenland,11.11
2736,2022-01,Grenada,29.465806451612906
2737,2022-02,Grenada,29.40857142857143
2738,2022-03,Grenada,29.38214285714286
2774,2020-02,Guatemala,11.110000000000001
2775,2020-03,Guatemala,57.049032258064514
2776,2020-04,Guatemala,94.72466666666666
2777,2020-05,Guatemala,96.3
2778,2020-06,Guatemala,96.3
2779,2020-07,Guatemala,94.80645161290323
2780,2020-08,Guatemala,87.04
2781,2020-09,Guatemala,78.61166666666668
2782,2020-10,Guatemala,49.54
2783,2020-11,Guatemala,49.54
2784,2020-12,Guatemala,50.344193548387096
2785,2021-01,Guatemala,54.61290322580645
2786,2021-02,Guatemala,47.57285714285714
2787,2021-03,Guatemala,52.95903225806452
2788,2021-04,Guatemala,49.81333333333334
2789,2021-05,Guatemala,51.85
2790,2021-06,Guatemala,51.85
2791,2021-07,Guatemala,52.42
2792,2021-08,Guatemala,56.24322580645161
2793,2021-09,Guatemala,66.2
2794,2021-10,Guatemala,50.4341935483871
2795,2021-11,Guatemala,47.129999999999995
2796,2021-12,Guatemala,58.2858064516129
2797,2022-01,Guatemala,53.07806451612903
2798,2022-02,Guatemala,58.64964285714286
2799,2022-03,Guatemala,48.12612903225807
2800,2022-04,Guatemala,40.73666666666667
2801,2022-05,Guatemala,45.32774193548387
2802,2022-06,Guatemala,45.40333333333333
2803,2022-07,Guatemala,46.76
2804,2022-08,Guatemala,45.05612903225806
2805,2022-09,Guatemala,41.202
2826,2020-03,Guinea,33.28526315789473
2827,2020-04,Guinea,78.7
2828,2020-05,Guinea,78.7
2829,2020-06,Guinea,76.295
2830,2020-07,Guinea,75.8683870967742
2831,2020-08,Guinea,71.2783870967742
2832,2020-09,Guinea,67.036
2833,2020-10,Guinea,48.705161290322586
2834,2020-11,Guinea,45.972
2835,2020-12,Guinea,43.248709677419356
2836,2021-01,Guinea,47.72806451612903
2837,2021-02,Guinea,50.169285714285714
2838,2021-03,Guinea,64.60677419354839
2839,2021-04,Guinea,59.876666666666665
2840,2021-05,Guinea,58.450967741935486
2841,2021-06,Guinea,56.67
2842,2021-07,Guinea,59.26
2843,2021-08,Guinea,61.52548387096774
2844,2021-09,Guinea,60.0
2845,2021-10,Guinea,61.4083870967742
2846,2021-11,Guinea,58.61133333333333
2847,2021-12,Guinea,59.79709677419355
2848,2022-01,Guinea,64.06161290322581
2849,2022-02,Guinea,54.8675
2850,2022-03,Guinea,48.61612903225806
2851,2022-04,Guinea,46.3
2852,2022-05,Guinea,46.3
2853,2022-06,Guinea,46.3
2854,2022-07,Guinea,43.6116129032258
2855,2022-08,Guinea,32.41
2856,2022-09,Guinea,17.962
2857,2022-10,Guinea,8.33
2890,2020-03,Guyana,41.437
2891,2020-04,Guyana,84.69466666666668
2892,2020-05,Guyana,87.04
2893,2020-06,Guyana,82.46900000000001
2894,2020-07,Guyana,77.45967741935483
2895,2020-08,Guyana,74.3158064516129
2896,2020-09,Guyana,75.75766666666667
2897,2020-10,Guyana,75.17935483870967
2898,2020-11,Guyana,70.36999999999999
2899,2020-12,Guyana,67.98193548387097
2900,2021-01,Guyana,54.63
2901,2021-02,Guyana,59.99142857142857
2902,2021-03,Guyana,60.19
2903,2021-04,Guyana,60.18999999999999
2904,2021-05,Guyana,63.057096774193546
2905,2021-06,Guyana,59.818999999999996
2906,2021-07,Guyana,56.48
2907,2021-08,Guyana,54.3316129032258
2908,2021-09,Guyana,73.363
2909,2021-10,Guyana,71.9758064516129
2910,2021-11,Guyana,72.38333333333334
2911,2021-12,Guyana,71.77516129032259
2912,2022-01,Guyana,67.50451612903225
2913,2022-02,Guyana,64.58035714285714
2914,2022-03,Guyana,40.55612903225806
2915,2022-04,Guyana,25.874000000000002
2916,2022-05,Guyana,25.845483870967744
2917,2022-06,Guyana,25.791333333333334
2918,2022-07,Guyana,24.86032258064516
2919,2022-08,Guyana,24.46935483870968
2920,2022-09,Guyana,23.67
2922,2020-03,Haiti,82.41
2923,2020-04,Haiti,89.10333333333332
2924,2020-05,Haiti,89.81
2925,2020-06,Haiti,79.94166666666666
2926,2020-07,Haiti,54.925161290322585
2927,2020-08,Haiti,24.283870967741933
2928,2020-09,Haiti,29.94
2929,2020-10,Haiti,47.22
2930,2020-11,Haiti,45.925
2931,2020-12,Haiti,34.55741935483871
2932,2021-01,Haiti,33.24161290322581
2933,2021-02,Haiti,37.69857142857143
2934,2021-03,Haiti,34.37935483870968
2935,2021-04,Haiti,34.629999999999995
2936,2021-05,Haiti,37.06935483870967
2937,2021-06,Haiti,50.93
2938,2021-07,Haiti,51.10870967741935
2939,2021-08,Haiti,54.839999999999996
2940,2021-09,Haiti,64.81
2941,2021-10,Haiti,64.81
2942,2021-11,Haiti,64.81
2943,2021-12,Haiti,59.73258064516129
2944,2022-01,Haiti,49.07
2945,2022-02,Haiti,44.18035714285715
2946,2022-03,Haiti,39.81
2947,2022-04,Haiti,39.81000000000001
2948,2022-05,Haiti,39.81
2949,2022-06,Haiti,37.96
2950,2022-07,Haiti,34.26
2951,2022-08,Haiti,37.12451612903225
2952,2022-09,Haiti,39.81000000000001
2953,2022-10,Haiti,39.81
2988,2020-03,Honduras,80.64333333333333
2989,2020-04,Honduras,100.0
2990,2020-05,Honduras,100.0
2991,2020-06,Honduras,97.16333333333334
2992,2020-07,Honduras,96.3
2993,2020-08,Honduras,86.35064516129032
2994,2020-09,Honduras,77.52833333333334
2995,2020-10,Honduras,79.86580645161291
2996,2020-11,Honduras,81.48
2997,2020-12,Honduras,82.28709677419356
2998,2021-01,Honduras,86.94548387096773
2999,2021-02,Honduras,83.5642857142857
3000,2021-03,Honduras,82.41
3001,2021-04,Honduras,82.41
3002,2021-05,Honduras,79.05903225806452
3003,2021-06,Honduras,78.7
3004,2021-07,Honduras,78.7
3005,2021-08,Honduras,76.19354838709677
3006,2021-09,Honduras,77.59566666666666
3007,2021-10,Honduras,65.72096774193548
3008,2021-11,Honduras,58.775
3009,2021-12,Honduras,60.46064516129033
3010,2022-01,Honduras,43.20258064516129
3011,2022-02,Honduras,29.844285714285714
3012,2022-03,Honduras,30.771612903225805
3013,2022-04,Honduras,30.858333333333334
3014,2022-05,Honduras,30.73
3015,2022-06,Honduras,30.433666666666667
3016,2022-07,Honduras,30.350322580645162
3017,2022-08,Honduras,29.09161290322581
3018,2022-09,Honduras,26.521666666666665
3020,2020-01,Hong Kong,35.904444444444444
3021,2020-02,Hong Kong,52.26827586206896
3022,2020-03,Hong Kong,51.34193548387096
3023,2020-04,Hong Kong,66.20666666666666
3024,2020-05,Hong Kong,63.203870967741935
3025,2020-06,Hong Kong,48.336
3026,2020-07,Hong Kong,55.37967741935484
3027,2020-08,Hong Kong,66.67
3028,2020-09,Hong Kong,62.346000000000004
3029,2020-10,Hong Kong,51.85
3030,2020-11,Hong Kong,55.12433333333333
3031,2020-12,Hong Kong,71.03096774193548
3032,2021-01,Hong Kong,71.3
3033,2021-02,Hong Kong,71.3
3034,2021-03,Hong Kong,71.3
3035,2021-04,Hong Kong,71.3
3036,2021-05,Hong Kong,71.3
3037,2021-06,Hong Kong,71.3
3038,2021-07,Hong Kong,66.99548387096773
3039,2021-08,Hong Kong,63.55806451612903
3040,2021-09,Hong Kong,59.26
3041,2021-10,Hong Kong,58.214838709677416
3042,2021-11,Hong Kong,52.87266666666667
3043,2021-12,Hong Kong,55.56
3044,2022-01,Hong Kong,63.292258064516126
3045,2022-02,Hong Kong,68.32142857142857
3046,2022-03,Hong Kong,74.28387096774195
3047,2022-04,Hong Kong,71.29666666666667
3048,2022-05,Hong Kong,52.73741935483871
3049,2022-06,Hong Kong,47.245666666666665
3050,2022-07,Hong Kong,49.67741935483871
3051,2022-08,Hong Kong,47.11774193548387
3052,2022-09,Hong Kong,47.49769230769231
3054,2020-03,Hungary,50.828620689655175
3055,2020-04,Hungary,76.85
3056,2020-05,Hungary,67.65516129032258
3057,2020-06,Hungary,58.70333333333333
3058,2020-07,Hungary,54.63
3059,2020-08,Hungary,50.86354838709677
3060,2020-09,Hungary,43.82666666666667
3061,2020-10,Hungary,40.74
3062,2020-11,Hungary,66.17166666666667
3063,2020-12,Hungary,72.22
3064,2021-01,Hungary,72.22
3065,2021-02,Hungary,72.22
3066,2021-03,Hungary,77.95677419354838
3067,2021-04,Hungary,70.742
3068,2021-05,Hungary,58.72161290322581
3069,2021-06,Hungary,47.650666666666666
3070,2021-07,Hungary,27.78
3071,2021-08,Hungary,26.70387096774194
3072,2021-09,Hungary,27.779999999999998
3073,2021-10,Hungary,28.171935483870968
3074,2021-11,Hungary,23.82633333333333
3075,2021-12,Hungary,29.304193548387094
3076,2022-01,Hungary,28.200000000000003
3077,2022-02,Hungary,27.84607142857143
3078,2022-03,Hungary,14.324838709677419
3079,2022-04,Hungary,11.109999999999998
3080,2022-05,Hungary,11.11
3081,2022-06,Hungary,9.998999999999999
3082,2022-07,Hungary,0.0
3083,2022-08,Hungary,3.4077419354838705
3084,2022-09,Hungary,5.5600000000000005
3086,2020-02,Iceland,16.67
3087,2020-03,Iceland,35.693548387096776
3088,2020-04,Iceland,53.7
3089,2020-05,Iceland,48.057096774193546
3090,2020-06,Iceland,39.81000000000001
3091,2020-07,Iceland,40.01935483870968
3092,2020-08,Iceland,46.3
3093,2020-09,Iceland,39.628
3094,2020-10,Iceland,43.06903225806452
3095,2020-11,Iceland,52.78
3096,2020-12,Iceland,52.78
3097,2021-01,Iceland,46.86129032258064
3098,2021-02,Iceland,41.665000000000006
3099,2021-03,Iceland,46.385161290322586
3100,2021-04,Iceland,55.461999999999996
3101,2021-05,Iceland,41.45548387096775
3102,2021-06,Iceland,34.84533333333333
3103,2021-07,Iceland,20.936451612903223
3104,2021-08,Iceland,32.41
3105,2021-09,Iceland,32.41
3106,2021-10,Iceland,30.56
3107,2021-11,Iceland,32.96333333333333
3108,2021-12,Iceland,38.14
3109,2022-01,Iceland,39.12580645161291
3110,2022-02,Iceland,29.90107142857143
3111,2022-03,Iceland,11.11
3112,2022-04,Iceland,11.109999999999998
3113,2022-05,Iceland,11.11
3114,2022-06,Iceland,11.109999999999998
3115,2022-07,Iceland,11.11
3116,2022-08,Iceland,11.11
3117,2022-09,Iceland,11.11
3119,2020-01,India,10.19
3120,2020-02,India,10.19
3121,2020-03,India,52.35870967741935
3122,2020-04,India,98.64333333333335
3123,2020-05,India,83.32967741935484
3124,2020-06,India,87.5
3125,2020-07,India,87.5
3126,2020-08,India,85.65
3127,2020-09,India,85.03333333333333
3128,2020-10,India,68.08354838709678
3129,2020-11,India,64.04
3130,2020-12,India,68.98
3131,2021-01,India,67.72516129032257
3132,2021-02,India,61.902142857142856
3133,2021-03,India,59.30483870967742
3134,2021-04,India,70.896
3135,2021-05,India,79.52161290322582
3136,2021-06,India,81.94
3137,2021-07,India,79.91096774193548
3138,2021-08,India,71.7883870967742
3139,2021-09,India,64.68966666666667
3140,2021-10,India,59.44741935483871
3141,2021-11,India,52.57633333333333
3142,2021-12,India,57.45451612903226
3143,2022-01,India,72.40516129032258
3144,2022-02,India,67.96392857142857
3145,2022-03,India,49.670645161290324
3146,2022-04,India,47.205333333333336
3147,2022-05,India,37.04
3148,2022-06,India,37.04
3149,2022-07,India,37.04
3150,2022-08,India,37.04
3151,2022-09,India,37.04
3153,2020-03,Indonesia,42.254666666666665
3154,2020-04,Indonesia,68.42666666666668
3155,2020-05,Indonesia,73.82193548387097
3156,2020-06,Indonesia,68.738
3157,2020-07,Indonesia,62.5
3158,2020-08,Indonesia,60.61677419354838
3159,2020-09,Indonesia,65.95666666666666
3160,2020-10,Indonesia,58.34806451612903
3161,2020-11,Indonesia,56.016
3162,2020-12,Indonesia,64.83096774193548
3163,2021-01,Indonesia,66.92290322580645
3164,2021-02,Indonesia,68.52250000000001
3165,2021-03,Indonesia,71.76
3166,2021-04,Indonesia,71.76
3167,2021-05,Indonesia,71.76
3168,2021-06,Indonesia,71.76
3169,2021-07,Indonesia,71.61870967741935
3170,2021-08,Indonesia,71.47193548387096
3171,2021-09,Indonesia,70.43166666666666
3172,2021-10,Indonesia,61.92935483870968
3173,2021-11,Indonesia,60.684
3174,2021-12,Indonesia,64.24967741935484
3175,2022-01,Indonesia,67.08064516129032
3176,2022-02,Indonesia,66.21285714285715
3177,2022-03,Indonesia,57.281612903225806
3178,2022-04,Indonesia,49.222
3179,2022-05,Indonesia,44.309999999999995
3180,2022-06,Indonesia,35.013999999999996
3181,2022-07,Indonesia,29.759999999999998
3182,2022-08,Indonesia,26.419999999999998
3183,2022-09,Indonesia,29.816296296296294
3218,2020-02,Iran,11.952727272727271
3219,2020-03,Iran,46.83451612903225
3220,2020-04,Iran,54.568
3221,2020-05,Iran,48.71451612903226
3222,2020-06,Iran,43.516666666666666
3223,2020-07,Iran,52.94483870967742
3224,2020-08,Iran,60.32354838709677
3225,2020-09,Iran,57.224666666666664
3226,2020-10,Iran,63.635161290322586
3227,2020-11,Iran,71.45
3228,2020-12,Iran,72.69
3229,2021-01,Iran,76.62870967741935
3230,2021-02,Iran,81.41142857142857
3231,2021-03,Iran,82.34354838709677
3232,2021-04,Iran,82.46666666666667
3233,2021-05,Iran,76.0141935483871
3234,2021-06,Iran,74.75566666666667
3235,2021-07,Iran,68.06
3236,2021-08,Iran,70.23774193548387
3237,2021-09,Iran,71.45333333333333
3238,2021-10,Iran,73.91225806451614
3239,2021-11,Iran,66.94699999999999
3240,2021-12,Iran,59.333225806451615
3241,2022-01,Iran,55.347096774193545
3242,2022-02,Iran,62.04
3243,2022-03,Iran,62.04
3244,2022-04,Iran,59.69833333333334
3245,2022-05,Iran,58.531290322580645
3246,2022-06,Iran,54.708333333333336
3247,2022-07,Iran,53.708387096774196
3248,2022-08,Iran,53.93032258064516
3249,2022-09,Iran,53.89566666666666
3250,2022-10,Iran,53.89
3251,2020-02,Iraq,46.60666666666666
3252,2020-03,Iraq,76.04548387096774
3253,2020-04,Iraq,92.59666666666666
3254,2020-05,Iraq,85.27709677419355
3255,2020-06,Iraq,92.59
3256,2020-07,Iraq,92.70967741935483
3257,2020-08,Iraq,91.60548387096775
3258,2020-09,Iraq,72.00566666666667
3259,2020-10,Iraq,58.42225806451613
3260,2020-11,Iraq,51.60333333333334
3261,2020-12,Iraq,49.940322580645166
3262,2021-01,Iraq,51.01161290322581
3263,2021-02,Iraq,58.298928571428576
3264,2021-03,Iraq,79.06096774193549
3265,2021-04,Iraq,73.38033333333334
3266,2021-05,Iraq,77.31
3267,2021-06,Iraq,68.83866666666667
3268,2021-07,Iraq,75.93
3269,2021-08,Iraq,75.93
3270,2021-09,Iraq,75.93
3271,2021-10,Iraq,75.93
3272,2021-11,Iraq,68.52
3273,2021-12,Iraq,68.52
3274,2022-01,Iraq,67.56161290322581
3275,2022-02,Iraq,64.25392857142857
3276,2022-03,Iraq,44.9858064516129
3277,2022-04,Iraq,45.206
3278,2022-05,Iraq,41.7
3279,2022-06,Iraq,36.62066666666667
3280,2022-07,Iraq,37.384838709677425
3281,2022-08,Iraq,39.550333333333334
3284,2020-02,Ireland,11.11
3285,2020-03,Ireland,40.08451612903225
3286,2020-04,Ireland,89.815
3287,2020-05,Ireland,87.39354838709677
3288,2020-06,Ireland,69.07133333333333
3289,2020-07,Ireland,44.44
3290,2020-08,Ireland,60.21290322580645
3291,2020-09,Ireland,61.542
3292,2020-10,Ireland,63.91612903225807
3293,2020-11,Ireland,81.48
3294,2020-12,Ireland,74.52129032258064
3295,2021-01,Ireland,86.44096774193548
3296,2021-02,Ireland,87.96
3297,2021-03,Ireland,84.26
3298,2021-04,Ireland,81.91666666666667
3299,2021-05,Ireland,62.818064516129034
3300,2021-06,Ireland,51.112
3301,2021-07,Ireland,41.37645161290323
3302,2021-08,Ireland,40.005483870967744
3303,2021-09,Ireland,42.851
3304,2021-10,Ireland,42.02612903225806
3305,2021-11,Ireland,41.495
3306,2021-12,Ireland,42.5541935483871
3307,2022-01,Ireland,32.329032258064515
3308,2022-02,Ireland,17.66464285714286
3309,2022-03,Ireland,11.64806451612903
3310,2022-04,Ireland,11.109999999999998
3311,2022-05,Ireland,9.856774193548388
3312,2022-06,Ireland,5.56
3313,2022-07,Ireland,10.930967741935483
3314,2022-08,Ireland,11.11
3349,2020-02,Israel,19.44
3350,2020-03,Israel,58.54096774193548
3351,2020-04,Israel,89.35099999999998
3352,2020-05,Israel,77.30129032258066
3353,2020-06,Israel,74.81466666666667
3354,2020-07,Israel,63.770322580645164
3355,2020-08,Israel,42.44258064516129
3356,2020-09,Israel,57.56066666666666
3357,2020-10,Israel,79.63387096774194
3358,2020-11,Israel,63.239999999999995
3359,2020-12,Israel,71.02774193548386
3360,2021-01,Israel,84.7116129032258
3361,2021-02,Israel,70.07071428571429
3362,2021-03,Israel,60.726129032258065
3363,2021-04,Israel,59.013999999999996
3364,2021-05,Israel,52.78
3365,2021-06,Israel,27.46833333333333
3366,2021-07,Israel,31.782258064516128
3367,2021-08,Israel,48.83064516129032
3368,2021-09,Israel,54.239333333333335
3369,2021-10,Israel,54.12387096774193
3370,2021-11,Israel,52.22033333333333
3371,2021-12,Israel,50.92774193548387
3372,2022-01,Israel,44.579354838709676
3373,2022-02,Israel,39.777499999999996
3374,2022-03,Israel,18.786774193548386
3375,2022-04,Israel,17.59
3376,2022-05,Israel,16.603548387096776
3377,2022-06,Israel,14.81
3378,2022-07,Israel,14.81
3379,2022-08,Israel,14.81
3380,2022-09,Israel,14.81
3381,2022-10,Israel,14.81
3382,2020-01,Italy,19.44
3383,2020-02,Italy,31.174827586206895
3384,2020-03,Italy,80.42451612903226
3385,2020-04,Italy,90.92733333333332
3386,2020-05,Italy,73.68451612903226
3387,2020-06,Italy,67.59
3388,2020-07,Italy,66.9932258064516
3389,2020-08,Italy,66.60516129032257
3390,2020-09,Italy,65.80333333333333
3391,2020-10,Italy,68.01032258064517
3392,2020-11,Italy,81.79166666666667
3393,2020-12,Italy,80.85741935483871
3394,2021-01,Italy,76.55064516129032
3395,2021-02,Italy,75.925
3396,2021-03,Italy,79.3316129032258
3397,2021-04,Italy,78.671
3398,2021-05,Italy,70.54903225806451
3399,2021-06,Italy,70.83666666666666
3400,2021-07,Italy,61.31548387096774
3401,2021-08,Italy,49.48483870967742
3402,2021-09,Italy,52.49366666666666
3403,2021-10,Italy,50.1283870967742
3404,2021-11,Italy,49.912666666666674
3405,2021-12,Italy,50.759354838709676
3406,2022-01,Italy,53.089999999999996
3407,2022-02,Italy,49.050000000000004
3408,2022-03,Italy,43.75967741935484
3409,2022-04,Italy,36.498000000000005
3410,2022-05,Italy,22.54
3411,2022-06,Italy,19.23
3412,2022-07,Italy,19.23
3413,2022-08,Italy,16.47516129032258
3414,2022-09,Italy,14.593333333333334
3415,2022-10,Italy,12.74
3416,2020-03,Jamaica,66.31428571428572
3417,2020-04,Jamaica,88.30266666666667
3418,2020-05,Jamaica,89.81
3419,2020-06,Jamaica,80.68066666666667
3420,2020-07,Jamaica,73.95709677419354
3421,2020-08,Jamaica,73.86516129032259
3422,2020-09,Jamaica,75.74
3423,2020-10,Jamaica,72.37387096774194
3424,2020-11,Jamaica,71.3
3425,2020-12,Jamaica,71.3
3426,2021-01,Jamaica,71.18032258064517
3427,2021-02,Jamaica,71.92178571428572
3428,2021-03,Jamaica,71.74677419354839
3429,2021-04,Jamaica,73.60833333333333
3430,2021-05,Jamaica,75.14677419354838
3431,2021-06,Jamaica,71.09400000000001
3432,2021-07,Jamaica,67.29548387096774
